Gene_name,GSM1178970,GSM1178971,GSM1178972,GSM1178973,GSM1178974,GSM1178975,GSM1178977,GSM1178978,GSM1178979,GSM1178980,GSM1178986,GSM1178987,GSM1178988,GSM1178989,GSM1178993,GSM1178995,GSM1178996,GSM1178998,GSM1178999,GSM1179001,GSM1179002,GSM1179003,GSM1179004,GSM1179006,GSM1179008,GSM1179010,GSM1179015,GSM1179017,GSM1179018,GSM1179021,GSM1179024,GSM1179025,GSM1179026,GSM1179027,GSM1179033,GSM1179035,GSM1179036,GSM1179037
SNRNP70,6.975668752000001,7.175306783,7.43356412,7.819153605,6.34237577,8.076706822,7.39600311,7.148607931,7.549222416,8.399532518,8.112969991,7.540680814,7.652942661,7.268294843,8.126200406,7.059703405,7.182346824,7.154088933,8.157315338,7.732494575,6.798968197000001,7.894907675,7.43333552,7.65306485,7.1260295010000005,7.385903384,6.736211306,8.413404651,7.776992602000001,7.966246653,7.415843327999999,6.884416522,7.458327577,7.676954799,7.2571723210000005,7.390659342,7.427291427999999,7.52536392
RPL13A,11.83096238,11.83351784,11.69072053,11.80373229,11.74213117,11.88471953,11.81589883,11.92501928,11.83769548,11.79869431,11.61492161,11.75039493,11.83611358,11.59077194,11.54133592,11.81584374,11.80210569,11.87214132,11.6348061,11.93898874,11.9373909,11.66155137,11.73958121,11.69721625,11.80373229,11.77199322,11.74989172,11.79461283,12.07415759,11.72896297,11.94664163,11.79881876,11.7956257,11.92289995,11.69879588,11.86794895,11.75935162,11.64947594
PRRG2,3.9340413819999998,3.892202604,4.367951828,3.948940768,4.34316287,4.123654046,4.144869627,3.842824494,4.575237143,4.680281543,4.4844383610000005,4.269258026,4.620530396,4.191055968,4.299748622,4.137084129,4.545357258,3.885459202,4.786946652,3.906623142,3.958358475,3.814890355,4.027065862,4.350410726000001,4.340573522,3.928624076,4.087938174,4.468482858,4.393576222,4.060914498,3.5976298360000003,4.440176481,4.24296268,4.612121127,4.4607679110000005,4.450009341,4.431859417,4.442573433
IRF3,5.913374124,5.750454272000001,5.697214799,5.743869298,5.743232881,5.770075329,5.649570597,5.5389326070000005,5.4292448570000005,5.811759177999999,5.256657221,5.605419862000001,6.023157212,5.2855483560000005,5.951440358999999,5.595042526,5.785443666,5.1852926560000006,6.065607038,4.8315938769999995,5.160941618,6.033562636,5.768449067000001,5.603958152000001,5.497114712999999,5.894030536,5.315392532,5.848595105,5.877350536000001,5.785299135,5.514024104,5.990843257000001,5.915864421,5.957808067,5.673962637000001,5.478595904,5.855736423,5.3859100589999995
TBC1D17,6.9286717829999995,6.687946983,7.185553556,7.197591488,6.9699691779999995,7.243091724,7.241642582000001,6.7251188939999995,7.435091935,7.177591747999999,7.191781966000001,7.110311873,7.142841477999999,7.277063994,7.34817679,6.974485078,7.063869386,6.554646443999999,7.706949542,6.601829546,6.457346339,7.454664202000001,7.17243241,7.125974236,6.953965349,6.384332967000001,6.683764997000001,7.478292435,6.812462247999999,7.397364044,7.163854147,7.562336945,7.175945036,7.445468472000001,6.916652097999999,7.091672476,7.308596372,7.102828982999999
ATF5,10.55776933,10.7226579,10.65710994,11.55193372,10.87604069,11.09502808,11.17410301,10.01957724,11.55453256,11.13389345,11.01076197,11.06594654,11.21935356,11.42878529,11.53193902,11.52261517,11.6210386,9.829328156,11.91386678,9.676550868,9.803212302999999,11.65875396,11.28593999,11.33943005,11.11193397,11.03372374,10.56182726,11.16152931,11.39269706,11.42286491,10.72126534,11.69127604,11.15243611,11.03647165,11.47624731,11.04868429,11.80170316,11.51156624
POLD1,5.378952566000001,5.596639113999999,5.992532122,5.2253672280000005,5.902258385,5.563902501,4.464575847,4.633458801000001,5.279245921,5.851830145,4.8908397269999995,5.048911274,5.292134217,5.484609057999999,5.331112206,5.663329339,5.939096732,4.877023107,5.462195026,4.89697812,5.168475295,5.9976316910000005,4.908850033,5.23090937,4.935447332,5.428732011,5.371473742,5.501298243,4.920546741,5.529386296,5.628240271,5.549104448,5.644774615,5.732595181000001,5.678941437000001,5.672742217000001,5.685796076,5.46398831
PPP2R1A,8.585922822,8.339057987999999,8.629339321,8.620255647999999,8.748366081,8.450935834,8.466232876,8.167565121,8.527966617999999,8.642776536,8.229973272999999,8.541916267000001,8.604026456,8.580080177000001,8.468171287999999,8.710693483,8.683263956000001,8.397638729,8.38775501,8.399458771,8.578377397999999,8.83041569,8.446560047,8.425719967000001,8.45376657,8.610412597,8.321767166,8.614565782,8.575313806,8.684612932,8.263337979,8.967501447,8.619213695,8.436222305,8.636505275,8.661097416,8.739662592,8.458087284
ZNF845,4.919149753999999,5.681926537000001,5.278881692,5.360213593,5.285988462,4.037654152,5.451140931,5.3972407989999995,5.28997147,4.245334162,5.239322605,4.776540425,4.834287326,4.45030166,4.217493372,5.408867612000001,5.633264717,5.84101414,4.009735854,5.840820507,5.687537425,5.155965579,5.133106748,5.532175027,5.6631895960000005,4.730524508999999,5.168757425,4.197008992,5.2632592119999995,3.59685044,5.145957281,4.5488735039999995,4.362036901000001,4.564349791000001,4.724018242,5.01810363,5.135047398,4.406653825
ZNF813,3.832908228,3.955714628,3.455943056,4.313700863,3.9631678530000003,4.607120065,3.6153164980000003,3.927765796,3.5978387639999996,3.547547525,3.820649061,3.814660781,3.365180722,3.7143756839999997,3.3660073639999997,4.333024471,3.480748924,4.178983959,3.317580581,4.885248933,3.7632384930000002,3.439272377,3.6149643730000003,3.788210475,4.413674717,4.086741077,3.232714749,3.905098432,3.799392536,3.764469645,4.281659793999999,3.7922859030000002,3.8830897510000004,3.870968412,3.988230475,3.7245326239999996,3.912167038,3.7433817260000004
NDUFA3,8.803591512999999,8.337810002000001,8.525294452999999,8.768217678,8.977087904,8.905738614,9.040558796000001,8.436937009,9.161342514,8.961148052999999,8.136620903999999,8.363051761,8.376483585,8.640764031,8.806333288,8.153604256,8.364032966,7.717321479,9.00066303,8.014880095,8.088315122000001,8.575722993,8.116917537,8.229812785,8.200790958999999,8.023272216,7.659122963,8.235924457000001,8.802691655,8.590343854,7.984912737,8.648191287000001,8.433610968,9.166016119,8.311248544,8.332620997000001,8.629726529,8.486259394
LAIR2,4.835422167,4.697875716,4.445854553999999,5.250968858,4.4518578689999995,4.858280597,4.803573688999999,4.942614612,4.9635923889999995,4.361888864,5.036066346,4.903794702,4.860720098,4.798772846,4.806624638,5.031704614,4.767661389,4.813978887,4.838848024,4.322356789,4.692753153,5.193799099,4.524824351,5.144375807,4.63203859,4.87692544,5.109130486000001,4.965023821,4.672327415,5.216519232,4.906748287,5.118340943,5.154098154,5.483830568999999,4.645180094,4.751015299,4.5104415289999995,4.349336899
RPL28,7.5012043870000005,7.001188633,7.082285203,7.499929829,7.491250598,7.58150759,7.324078618,7.20127689,7.532499155,7.110354732,6.860688455,7.162877658999999,7.458061408,7.1288342810000005,6.859610295,7.235535219,7.380358296,7.117679281,7.141388985,7.2800256260000005,7.122487246,7.169404401,7.0268491420000005,7.231950017999999,7.125232059,7.491800909,6.881058792,6.922177269,7.249564187000001,6.551494276000001,6.921311781,7.310405908,7.207630946,6.9725807,7.155814451,7.361740072000001,7.139577437000001,7.017778242
EPN1,7.528925485,7.023809421,7.91439595,7.931224252000001,7.260403675,7.719614624,7.699550329,7.059985442,7.651070517000001,7.528686743,7.071571829,7.226483406,7.589837208,7.481918389,7.572425162999999,7.257512309,7.063001702,6.796305515,8.049073121000001,6.975564293,7.1318202479999995,7.491850094,7.396593837,7.3188252060000005,7.1116616,6.654062972,6.920735151000001,7.65454091,7.073813036000001,8.032863641,7.448292447,8.307757976,7.280656124,7.76929162,7.441764148,7.541471145,7.486059061000001,7.571741072999999
ZNF444,5.384161851,5.083982468,5.866153992,5.5860572589999995,5.698947541,5.886839245,5.925008621,5.331530488,5.775563303999999,5.838074281,5.4881620579999995,5.245768261,5.252966896,5.050532476,5.629095466,5.44544378,5.3538384180000005,5.348207959,6.305311442000001,5.198644388,4.835375818,5.7279709489999995,5.304540178,5.266046566,5.136916138999999,4.931404307,4.82917823,5.606722726,5.2713491999999995,6.147892331,5.297362915,6.383053327000001,5.21138506,6.0859115720000005,5.406554661,5.173231471,5.355134475,5.448134021
ZNF17,3.7393646289999998,4.641372953,4.062127917,4.517704998,4.185308212,4.45428707,3.9636397060000004,4.39939431,3.841868583,4.056933642,4.933088835,4.39591892,4.228793469,4.0346471280000005,4.094502174,4.448490225,4.113562917,4.7773375719999995,3.697658952,4.631655815,4.393755808,3.947292212,3.8105103689999997,4.5245169160000005,4.303241988,4.387665215,3.966039227,4.016727795,4.350873194,3.2905278289999997,4.845998374,4.029526307,3.788686163,4.508442533999999,3.9611919789999996,3.7966726860000004,4.367738458,3.74353772
RNF126,7.430700979,7.010592904,7.41123749,7.024451862,7.241529441,6.831337871000001,7.324793424,6.935946609,7.284144023,6.851041544,6.87524296,7.02690615,7.280586632,7.115619069,6.814323752000001,7.121465057000001,6.9096162560000005,6.8737753370000005,7.017850967999999,6.769019872,6.881191111000001,7.048100832,6.781762745,7.19473614,6.963977557000001,7.683967592999999,6.73103154,6.765381517000001,6.9063754820000005,7.21297271,7.071841729,7.421202711,7.027936500000001,6.889490812999999,7.301870182999999,7.140014532,7.225701396,7.06178145
R3HDM4,6.622859474,6.381522942,7.313240576,6.844003316,6.621430392000001,6.68029701,6.748266189,6.430915422000001,6.694642786,6.950471798,6.6218627020000005,6.677080656,6.712849725,6.554446112000001,6.749729117999999,6.701950461,6.661962686,6.119301557999999,6.911858197999999,6.507028742,6.492035105,7.044203461,6.619518202,6.2857740820000005,6.672469999,7.142632772000001,6.53823089,6.381287765,6.471719982000001,6.55844336,6.388075934,6.65251464,6.499165607,7.0332007910000005,6.774581842999999,6.602661768,6.520824242000001,6.815124448
SBNO2,5.987611325,5.79460381,6.262364367999999,6.165547983,5.954508028999999,6.045668438,6.040799588,5.678989733,6.133735887,6.087210852,6.002970295,6.211969548,6.091638594,6.082440085,6.217956477,5.866399029,5.758757938,5.719484373999999,6.602731965,5.603709836,5.925175532000001,6.300733584,6.288289616,6.219820453,5.965075007,7.106156522000001,5.615258592999999,6.026153071,6.122343204,6.139158136,5.781972489,6.53570087,6.2586624529999995,5.89778874,5.96657192,5.8958360039999995,6.020778302,5.976674936
